t,i,j
478.0,511,710
478.0416666666667,511,710
478.0833333333333,512,711
478.125,512,711
478.1666666666667,513,712
478.2083333333333,513,712
478.25,514,713
478.2916666666667,514,714
478.3333333333333,515,716
478.375,514,717
478.4166666666667,514,720
478.4583333333333,514,723
478.5,514,726
478.5416666666667,514,728
478.5833333333333,514,729
478.625,514,730
478.6666666666667,514,731
478.7083333333333,514,731
478.75,513,732
478.7916666666667,513,733
478.8333333333333,513,734
478.875,513,736
478.9166666666667,513,736
478.9583333333333,513,737
479.0,513,737
479.0416666666667,513,737
479.0833333333333,513,737
479.125,513,738
479.1666666666667,513,738
479.2083333333333,513,739
479.25,513,739
479.2916666666667,513,740
479.3333333333333,513,740
479.375,513,741
479.4166666666667,513,741
479.4583333333333,513,741
479.5,515,743
479.5416666666667,516,744
479.5833333333333,517,745
479.625,518,748
479.6666666666667,517,750
479.7083333333333,517,753
479.75,517,755
479.7916666666667,517,757
479.8333333333333,516,758
479.875,516,760
479.9166666666667,516,761
479.9583333333333,516,763
480.0,517,765
480.0416666666667,519,767
480.0833333333333,521,769
480.125,523,770
480.1666666666667,525,772
480.2083333333333,526,773
480.25,526,772
480.2916666666667,526,772
480.3333333333333,526,772
480.375,525,772
480.4166666666667,525,772
480.4583333333333,526,772
480.5,528,773
480.5416666666667,529,774
480.5833333333333,529,774
480.625,530,775
480.6666666666667,531,775
480.7083333333333,532,776
480.75,532,776
480.7916666666667,532,777
480.8333333333333,531,778
480.875,529,779
480.9166666666667,527,780
480.9583333333333,524,781
481.0,522,783
481.0416666666667,520,784
481.0833333333333,518,784
481.125,518,784
481.1666666666667,517,784
481.2083333333333,517,784
481.25,517,784
481.2916666666667,517,785
481.3333333333333,517,786
481.375,518,786
481.4166666666667,518,787
481.4583333333333,519,788
481.5,521,789
481.5416666666667,523,790
481.5833333333333,525,790
481.625,525,791
481.6666666666667,526,792
481.7083333333333,526,793
481.75,527,795
481.7916666666667,528,796
481.8333333333333,529,798
481.875,529,800
481.9166666666667,528,800
481.9583333333333,527,801
482.0,527,801
482.0416666666667,528,801
482.0833333333333,529,801
482.125,529,801
482.1666666666667,529,801
482.2083333333333,529,801
482.25,528,801
482.2916666666667,527,802
482.3333333333333,525,803
482.375,524,804
482.4166666666667,524,805
482.4583333333333,524,806
482.5,524,808
482.5416666666667,524,809
482.5833333333333,524,810
482.625,524,811
482.6666666666667,524,812
482.7083333333333,524,813
482.75,524,815
482.7916666666667,525,817
482.8333333333333,527,819
482.875,528,821
482.9166666666667,527,821
482.9583333333333,526,821
483.0,524,821
483.0416666666667,523,821
483.0833333333333,521,821
483.125,520,822
483.1666666666667,519,822
483.2083333333333,519,823
483.25,519,824
483.2916666666667,518,824
483.3333333333333,517,825
483.375,516,825
483.4166666666667,516,825
483.4583333333333,515,826
483.5,513,827
483.5416666666667,512,827
483.5833333333333,511,828
483.625,510,828
483.6666666666667,509,828
483.7083333333333,507,828
483.75,506,827
